SMGI,SMGI,2022-04-18,2022-03-31,,USD
SMHI,SEACOR Marine Holdings Inc,2022-05-04,2022-03-31,-0.58,USD
SMIT,Schmitt Industries Inc,2022-04-20,2022-02-28,,USD
SMLP,Summit Midstream Partners LP,2022-05-05,2022-03-31,-1.06,USD
SMLR,Semler Scientific Inc,2022-05-02,2022-03-31,0.48,USD
SMMCF,SMMCF,2022-05-10,2022-03-31,,USD
SMMF,Summit Financial Group Inc,2022-04-20,2022-03-31,0.85,USD
SMMT,Summit Therapeutics Inc,2022-05-16,2022-04-30,,USD
SMP,Standard Motor Products Inc,2022-05-03,2022-03-31,0.7,USD
SMPL,Simply Good Foods Company,2022-06-29,2022-05-31,0.36,USD
SMSI,Smith Micro Software Inc,2022-05-03,2022-03-31,-0.08,USD
SMTC,Semtech Corp,2022-05-31,2022-04-30,0.76,USD
SMTS,Sierra Metals Inc,2022-05-11,2022-03-31,0.03,USD
SMURF,SMURF,2022-05-16,2022-03-31,,USD
SNA,Snap-on Inc,2022-04-21,2022-03-31,3.66,USD
SNAP,Snap Inc - Class A,2022-04-21,2022-03-31,0.01,USD
SNBR,Sleep Number Corp,2022-04-20,2022-03-31,0.35,USD
SNCAF,SNCAF,2022-05-05,2022-03-31,0.28,CAD
SNCR,Synchronoss Technologies Inc,2022-05-09,2022-03-31,-0.01,USD
SNCY,Sun Country Airlines Holdings Inc,2022-05-03,2022-03-31,0.2,USD
SND,Smart Sand Inc,2022-05-02,2022-03-31,-0.23,USD
SNDA,Sonida Senior Living Inc,2022-04-18,2022-03-31,-7.29,USD
SNDL,Sundial Growers Inc,2022-05-09,2022-03-31,,USD
SNDR,Schneider National Inc - Class B,2022-04-28,2022-03-31,0.54,USD
SNDX,Syndax Pharmaceuticals Inc,2022-05-09,2022-03-31,-0.63,USD
SNES,SenesTech Inc,2022-05-11,2022-03-31,-0.21,USD
SNEX,StoneX Group Inc,2022-05-09,2022-03-31,1.68,USD
SNFCA,Security National Financial Corp - Class A,2022-05-16,2022-03-31,,USD
SNGX,Soligenix Inc,2022-05-16,2022-03-31,-0.07,USD
SNMP,Evolve Transition Infrastructure LP,2022-05-11,2022-03-31,,USD
SNMSF,SNMSF,2022-05-04,2022-03-31,,USD
SNOA,Sonoma Pharmaceuticals Inc,2022-07-12,2022-06-30,,USD
SNOW,Snowflake Inc - Class A,2022-05-24,2022-04-30,0.01,USD
SNPS,Synopsys Inc,2022-05-17,2022-04-30,2.37,USD
SNR,SNR,2022-05-03,2022-03-31,,USD
SNSE,Sensei Biotherapeutics Inc,2022-05-10,2022-03-31,-0.35,USD
SNT,Senstar Technologies Ltd,2022-04-27,2022-03-31,,USD
SNV,Synovus Financial Corp,2022-04-21,2022-03-31,1.01,USD
SNVVF,SNVVF,2022-05-11,2022-03-31,,USD
SNX,TD Synnex Corp,2022-06-22,2022-05-31,2.64,USD
SO,Southern Company,2022-04-28,2022-03-31,0.96,USD
SOFI,SoFi Technologies Inc,2022-05-10,2022-03-31,-0.14,USD
SOFO,Sonic Foundry Inc,2022-05-12,2022-03-31,,USD
SOGO,SOGO,2022-05-12,2022-03-31,,USD
SOHO,Sotherly Hotels Inc,2022-05-10,2022-03-31,-0.07,USD
SOHU,Sohu.com Ltd,2022-05-12,2022-03-31,,USD
SOI,Solaris Oilfield Infrastructure Inc - Class A,2022-04-28,2022-03-31,0.05,USD
SOL,Renesola,2022-05-23,2022-03-31,-0.01,USD
SOLO,Electrameccanica Vehicles Corp,2022-05-11,2022-03-31,-0.12,USD
SOLY,SOLY,2022-05-10,2022-03-31,,USD
SOMC,SOMC,2022-04-26,2022-03-31,,USD
SON,Sonoco Products Company,2022-04-21,2022-03-31,1.55,USD
SONM,Sonim Technologies Inc,2022-05-09,2022-03-31,,USD
SONN,Sonnet BioTherapeutics Holdings Inc,2022-05-16,2022-03-31,-0.11,USD
SONO,Sonos Inc,2022-05-10,2022-03-31,0.07,USD
SOPH,SOPHiA Genetics SA,2022-05-10,2022-03-31,-0.33,USD
SOTK,Sono-Tek Corp,2022-05-23,2022-02-28,0.03,USD
SOTK,Sono-Tek Corp,2022-07-11,2022-05-31,,USD
SOVO,Sovos Brands Inc,2022-05-04,2022-03-31,0.12,USD
SP,SP Plus Corp,2022-04-26,2022-03-31,0.44,USD
SPB,Spectrum Brands Holdings Inc,2022-05-05,2022-03-31,0.67,USD
SPCE,Virgin Galactic Holdings Inc - Class A,2022-05-05,2022-03-31,-0.32,USD
SPFI,South Plains Financial Inc,2022-04-26,2022-03-31,0.53,USD
SPG,Simon Property Group Inc,2022-05-09,2022-03-31,1.29,USD
SPGI,S&P Global Inc,2022-05-03,2022-03-31,2.96,USD
SPGYF,SPGYF,2022-04-28,2022-03-31,,USD
SPH,Suburban Propane Partners LP,2022-05-04,2022-03-31,,USD
SPKE,SPKE,2022-05-03,2022-03-31,,USD
SPLK,Splunk Inc,2022-05-31,2022-04-30,-0.74,USD
SPLP,Steel Partners Holdings LP,2022-05-12,2022-03-31,,USD
SPNE,SeaSpine Holdings Corp,2022-05-02,2022-03-31,-0.35,USD
SPNS,Sapiens International Corp NV,2022-05-02,2022-03-31,0.27,USD
SPNT,SiriusPoint Ltd,2022-05-09,2022-03-31,-0.4,USD
SPOK,Spok Holdings Inc,2022-04-26,2022-03-31,,USD
SPOT,Spotify Technology S.A.,2022-04-27,2022-03-31,-0.25,EUR
SPPI,Spectrum Pharmaceuticals Inc,2022-05-11,2022-03-31,-0.19,USD
SPR,Spirit Aerosystems Holdings Inc - Class A,2022-05-04,2022-03-31,-0.57,USD
SPRB,Spruce Biosciences Inc,2022-05-10,2022-03-31,-0.46,USD
SPRO,Spero Therapeutics Inc,2022-05-04,2022-03-31,-0.89,USD
SPRT,SPRT,2022-05-11,2022-03-31,,USD
SPRWF,SPRWF,2022-05-11,2022-03-31,,USD
SPSC,SPS Commerce Inc,2022-04-28,2022-03-31,0.47,USD
SPT,Sprout Social Inc Class A,2022-05-03,2022-03-31,-0.04,USD
SPTN,SpartanNash Company,2022-05-31,2022-03-31,0.6,USD
SPVNF,SPVNF,2022-05-30,2022-03-31,,USD
SPWR,Sunpower Corp,2022-05-05,2022-03-31,0.03,USD
SPXC,SPX Corp,2022-05-04,2022-03-31,0.35,USD
SQ,Block Inc - Class A,2022-05-05,2022-03-31,0.22,USD
SQIDF,SQIDF,2022-05-19,2022-03-31,,USD
SQNS,Sequans Communications S.A,2022-05-03,2022-03-31,-0.11,USD
SQSP,Squarespace Inc - Class A,2022-05-12,2022-03-31,,USD
SQZ,SQZ Biotechnologies Company,2022-05-09,2022-03-31,-0.71,USD
SR,Spire Inc,2022-05-05,2022-03-31,3.12,USD
SRC,Spirit Realty Capital Inc,2022-05-03,2022-03-31,0.36,USD
SRCE,1st Source Corp,2022-04-20,2022-03-31,0.98,USD
SRCL,Stericycle Inc,2022-04-28,2022-03-31,0.48,USD
SRDX,Surmodics Inc,2022-04-26,2022-03-31,-0.34,USD
SRE,Sempra Energy,2022-05-05,2022-03-31,2.79,USD
SREV,ServiceSource International Inc,2022-04-26,2022-03-31,,USD
SRG,Seritage Growth Properties - Class A,2022-04-27,2022-03-31,,USD
SRGA,Surgalign Holdings Inc,2022-05-09,2022-03-31,-0.1,USD
SRHIF,SRHIF,2022-05-11,2022-03-31,,USD
SRI,Stoneridge Inc,2022-04-26,2022-03-31,-0.34,USD
SRLP,Sprague Resources LP,2022-05-04,2022-03-31,,USD
SRNA,SRNA,2022-05-09,2022-03-31,,USD
SRNN,SRNN,2022-05-12,2022-03-31,,USD
SRPT,Sarepta Therapeutics Inc,2022-05-03,2022-03-31,-1.27,USD
SRRA,Sierra Oncology Inc,2022-05-05,2022-03-31,-1.03,USD
SRRK,Scholar Rock Holding Corp,2022-05-11,2022-03-31,-0.62,USD
SRRTF,SRRTF,2022-05-09,2022-03-31,,USD
SRT,Startek Inc,2022-05-09,2022-03-31,0.05,USD
SRTS,Sensus Healthcare Inc,2022-05-04,2022-03-31,0.33,USD
SRYB,SRYB,2022-04-25,2022-03-31,,USD
SSB,SouthState Corporation,2022-04-28,2022-03-31,1.3,USD
SSD,Simpson Manufacturing Co. Inc,2022-04-25,2022-03-31,1.67,USD
SSKN,STRATA Skin Sciences Inc,2022-05-10,2022-03-31,-0.06,USD
SSNC,SS&C Technologies Holdings Inc,2022-04-25,2022-03-31,1.25,USD
SSP,E.W. Scripps Co. - Class A,2022-05-05,2022-03-31,0.07,USD
SSRM,SSR Mining Inc,2022-05-03,2022-03-31,0.29,USD
SSSS,SuRo Capital Corp,2022-05-03,2022-03-31,-1.03,USD
SSTI,ShotSpotter Inc,2022-05-09,2022-03-31,0.09,USD
SSTK,Shutterstock Inc,2022-04-26,2022-03-31,0.86,USD
SSY,Sunlink Health Systems Inc,2022-05-12,2022-03-31,,USD
SSYS,Stratasys Ltd,2022-05-03,2022-03-31,-0.04,USD
ST,Sensata Technologies Holding Plc,2022-04-26,2022-03-31,0.75,USD
STAA,Staar Surgical Company,2022-05-03,2022-04-30,0.08,USD
STAF,Staffing 360 Solutions Inc,2022-04-18,2022-03-31,,USD
STAG,STAG Industrial Inc,2022-05-03,2022-03-31,0.15,USD
STAR,iStar Inc,2022-05-03,2022-03-31,,USD
STAY,STAY,2022-05-09,2022-03-31,,USD
STBA,S & T Bancorp Inc,2022-04-21,2022-03-31,0.57,USD
STC,Stewart Information Services Corp,2022-04-19,2022-03-31,1.31,USD
STCN,Steel Connect Inc,2022-06-01,2022-04-30,,USD
STE,Steris Plc,2022-05-16,2022-03-31,2.02,USD
STEM,Stem Inc - Class A,2022-05-16,2022-03-31,-0.08,USD
STEP,StepStone Group Inc - Class A,2022-06-13,2022-03-31,0.4,USD
STER,Sterling Check Corp,2022-05-10,2022-03-31,0.21,USD
STFC,State Auto Financial Corp,2022-05-04,2022-03-31,,USD
STGYF,STGYF,2022-05-31,2022-03-31,,USD
STIM,Neuronetics Inc,2022-05-02,2022-03-31,-0.4,USD
STKL,Sunopta Inc,2022-05-10,2022-04-30,-0.01,USD
STKS,ONE Group Hospitality Inc,2022-05-09,2022-03-31,0.13,USD
STL,STL,2022-04-18,2022-03-31,0.52,USD
STLD,Steel Dynamics Inc,2022-04-20,2022-03-31,5.57,USD
STLJF,STLJF,2022-05-11,2022-03-31,,USD
STMP,STMP,2022-05-04,2022-03-31,,USD
STN,Stantec Inc,2022-05-11,2022-03-31,0.47,CAD
STNE,StoneCo Ltd - Class A,2022-05-30,2022-03-31,0.04,BRL
STNG,Scorpio Tankers Inc,2022-05-05,2022-03-31,-0.66,USD
STOK,Stoke Therapeutics Inc,2022-05-09,2022-03-31,0.36,USD
STOR,Store Capital Corp,2022-05-04,2022-03-31,0.26,USD
STRA,Strategic Education Inc,2022-04-28,2022-03-31,0.72,USD
STRL,Sterling Construction Company Inc,2022-05-02,2022-03-31,0.42,USD
STRM,Streamline Health Solutions Inc,2022-04-18,2022-01-31,-0.06,USD
STRM,Streamline Health Solutions Inc,2022-06-06,2022-04-30,,USD
STRO,Sutro Biopharma Inc,2022-05-09,2022-03-31,-0.75,USD
STRR,Star Equity Holdings Inc,2022-05-12,2022-03-31,-0.15,USD
STRS,Stratus Properties Inc,2022-05-09,2022-03-31,,USD
STRT,Strattec Security Corp,2022-04-20,2022-03-31,0.86,USD
STSA,Satsuma Pharmaceuticals Inc,2022-05-09,2022-03-31,-0.48,USD
STT,State Street Corp,2022-07-14,2022-06-30,,USD
STTK,Shattuck Labs Inc,2022-05-09,2022-03-31,-0.5,USD
STWD,Starwood Property Trust Inc,2022-05-04,2022-03-31,0.53,USD
STX,Seagate Technology Holdings Plc,2022-04-19,2022-01-31,1.89,USD
STXB,Spirit of Texas Bancshares Inc,2022-04-19,2022-03-31,0.51,USD
STXS,Stereotaxis Inc,2022-05-09,2022-03-31,-0.06,USD
STZ,Constellation Brands Inc - Class A,2022-06-28,2022-05-31,2.56,USD
SU,Suncor Energy Inc,2022-05-09,2022-03-31,1.13,CAD
SUI,Sun Communities Inc,2022-04-25,2022-03-31,0.07,USD
SUM,Summit Materials Inc - Class A,2022-05-09,2022-03-31,-0.37,USD
SUMO,Sumo Logic Inc,2022-06-01,2022-04-30,-0.17,USD
SUMR,Summer Infant Inc,2022-05-16,2022-03-31,,USD
SUMXF,SUMXF,2022-05-11,2022-03-31,,USD
SUN,Sunoco LP,2022-05-04,2022-03-31,0.98,USD
SUNL,Sunlight Financial Holdings Inc - Class A,2022-06-01,2022-03-31,0.03,USD
SUNS,SLR Senior Investment Corp,2022-05-03,2022-03-31,0.27,USD
SUNW,Sunworks Inc,2022-05-12,2022-03-31,-0.23,USD
SUP,Superior Industries International Inc,2022-05-03,2022-03-31,-0.12,USD
SUPGF,SUPGF,2022-05-09,2022-03-31,,USD
SURF,Surface Oncology Inc,2022-05-03,2022-03-31,-0.28,USD
SUUIF,SUUIF,2022-05-10,2022-03-31,,USD
SVAUF,SVAUF,2022-05-03,2022-03-31,,USD
SVBI,SVBI,2022-04-21,2022-03-31,,USD
SVC,Service Properties Trust,2022-05-04,2022-03-31,-0.55,USD
SVM,Silvercorp Metals Inc,2022-05-18,2022-03-31,0.03,USD
SWAV,ShockWave Medical Inc,2022-05-09,2022-03-31,0.18,USD
SWBI,Smith & Wesson Brands Inc,2022-06-15,2022-04-30,0.69,USD
SWCH,Switch Inc - Class A,2022-05-09,2022-03-31,0.06,USD
SWI,SolarWinds Corp,2022-05-05,2022-03-31,0.22,USD
SWIM,Latham Group Inc,2022-06-01,2022-03-31,0.13,USD
SWIR,Sierra Wireless Inc,2022-05-11,2022-03-31,,USD
SWK,Stanley Black & Decker Inc,2022-04-28,2022-03-31,1.7,USD
SWKH,Swk Holdings Corp,2022-05-16,2022-03-31,0.3,USD
SWKS,Skyworks Solutions Inc,2022-04-27,2022-03-31,2.63,USD
SWM,Schweitzer-Mauduit International Inc,2022-05-03,2022-03-31,0.66,USD
SWN,Southwestern Energy Company,2022-04-28,2022-03-31,0.38,USD
SWSSF,SWSSF,2022-05-04,2022-03-31,,CAD
SWTX,SpringWorks Therapeutics Inc,2022-05-04,2022-03-31,-1.02,USD
SWX,Southwest Gas Holdings Inc,2022-05-04,2022-03-31,2.07,USD
SXC,SunCoke Energy Inc,2022-04-26,2022-03-31,0.19,USD
SXI,Standex International Corp,2022-05-04,2022-03-31,1.48,USD
SXT,Sensient Technologies Corp,2022-04-29,2022-03-31,0.83,USD
SY,So-Young International Inc,2022-05-17,2022-03-31,,CNY
SYBT,Stock Yards Bancorp Inc,2022-04-19,2022-03-31,0.69,USD
SYBX,Synlogic Inc,2022-05-11,2022-03-31,-0.24,USD
SYF,Synchrony Financial,2022-04-18,2022-03-31,1.55,USD
SYK,Stryker Corp,2022-04-28,2022-03-31,1.98,USD
SYKE,SYKE,2022-05-02,2022-03-31,,USD
SYN,Synthetic Biologics Inc,2022-05-03,2022-03-31,-0.03,USD
SYNA,Synaptics Inc,2022-05-05,2022-03-31,3.55,USD
SYNH,Syneos Health Inc - Class A,2022-04-29,2022-03-31,0.95,USD
SYNL,Synalloy Corp,2022-05-09,2022-03-31,,USD
SYRS,Syros Pharmaceuticals Inc,2022-05-04,2022-03-31,-0.47,USD
SYY,Sysco Corp,2022-05-02,2022-03-31,0.55,USD
SYZLF,SYZLF,2022-05-11,2022-03-31,,USD
T,AT&T Inc,2022-04-21,2022-03-31,0.59,USD
TA,TravelCenters of America Inc,2022-05-02,2022-03-31,0.15,USD
TAALF,TAALF,2022-05-26,2022-03-31,,USD
TAC,Transalta Corp,2022-05-06,2022-03-31,0.08,CAD
TACO,Del Taco Restaurants Inc,2022-04-27,2022-03-31,,USD
TACT,Transact Technologies Inc,2022-05-04,2022-03-31,-0.19,USD
TALK,Talkspace Inc,2022-05-16,2022-03-31,-0.14,USD
TALO,Talos Energy Inc,2022-05-04,2022-03-31,0.44,USD
TAP,Molson Coors Beverage Company - Class B,2022-05-03,2022-03-31,0.19,USD
TARA,Protara Therapeutics Inc,2022-05-04,2022-03-31,-0.9,USD
TARO,Taro Pharmaceutical Industries,2022-05-17,2022-03-31,0.88,USD
TARS,Tarsus Pharmaceuticals Inc,2022-05-09,2022-03-31,-0.89,USD
TAST,Carrols Restaurant Group Inc,2022-05-11,2022-03-31,-0.33,USD
TATT,Tat Technologies,2022-05-11,2022-03-31,,USD
TBBK,Bancorp Inc (The),2022-04-27,2022-03-31,0.5,USD
TBCRF,TBCRF,2022-05-04,2022-03-31,,USD
TBI,TrueBlue Inc,2022-04-25,2022-03-31,0.35,USD
TBIO,Translate Bio Inc,2022-05-04,2022-03-31,,USD
TBK,Triumph Bancorp Inc,2022-04-20,2022-03-31,0.99,USD
TBNK,Territorial Bancorp Inc,2022-04-27,2022-03-31,0.42,USD
TBPH,Theravance Biopharma Inc,2022-05-02,2022-03-31,-0.1,USD
TBTC,TBTC,2022-05-16,2022-03-31,,USD
TCBI,Texas Capital Bancshares Inc,2022-04-20,2022-03-31,0.73,USD
TCBK,Trico Bancshares,2022-04-26,2022-03-31,0.66,USD
TCCO,TCCO,2022-05-05,2022-03-31,,USD
TCDA,Tricida Inc,2022-05-04,2022-03-31,-0.7,USD
TCFC,Community Financial Corp,2022-04-22,2022-03-31,1.07,USD
TCI,Transcontinental Realty Investors Inc,2022-05-11,2022-03-31,,USD
TCLAF,TCLAF,2022-06-08,2022-04-30,0.36,CAD
TCMD,Tactile Systems Technology Inc,2022-05-02,2022-03-31,-0.33,USD
TCN,Tricon Residential Inc,2022-05-10,2022-03-31,0.13,USD
TCNGF,TCNGF,2022-05-10,2022-03-31,,USD
TCNNF,TCNNF,2022-05-11,2022-03-31,0.04,USD
TCOM,Trip.com Group Ltd,2022-05-16,2022-03-31,-0.09,CNY
TCON,TRACON Pharmaceuticals Inc,2022-05-03,2022-03-31,-0.42,USD
TCPC,BlackRock TCP Capital Corp,2022-05-04,2022-03-31,0.31,USD
TCRR,Tcr2 Therapeutics Inc,2022-05-11,2022-03-31,-0.74,USD
TCRT,Alaunos Therapeutics Inc,2022-05-04,2022-03-31,-0.07,USD
TCS,Container Store Group Inc,2022-05-16,2022-03-31,0.26,USD
TCX,Tucows Inc - Class A,2022-05-04,2022-03-31,,USD
TCYSF,TCYSF,2022-06-27,2022-04-30,,USD
TD,Toronto Dominion Bank,2022-05-26,2022-04-30,1.6,CAD
TDC,Teradata Corp,2022-05-04,2022-03-31,0.64,USD
TDG,Transdigm Group Incorporated,2022-05-09,2022-03-31,3.7,USD
TDOC,Teladoc Health Inc,2022-04-27,2022-03-31,-0.57,USD
TDS,Telephone And Data Systems Inc,2022-05-04,2022-03-31,0.23,USD
TDUP,ThredUp Inc - Class A,2022-05-09,2022-03-31,-0.2,USD
TDW,Tidewater Inc - New,2022-05-04,2022-03-31,-0.6,USD
TDY,Teledyne Technologies Inc,2022-04-26,2022-03-31,3.97,USD
TEAM,Atlassian Corporation Plc - Class A,2022-04-28,2022-03-31,0.32,USD
TECH,Bio-Techne Corp,2022-05-04,2022-03-31,2,USD
TECK,Teck Resources Ltd - Class B,2022-04-27,2022-03-31,2.2,CAD
TEDU,Tarena International Inc,2022-05-23,2022-03-31,,CNY
TEFOF,TEFOF,2022-05-12,2022-03-31,,EUR
TEL,TE Connectivity Ltd,2022-04-27,2022-03-31,1.7,USD
TELA,TELA Bio Inc,2022-05-11,2022-03-31,-0.56,USD
TELL,Tellurian Inc,2022-05-03,2022-03-31,-0.03,USD
TEN,Tenneco Inc - Class A,2022-05-04,2022-03-31,0.7,USD
TENB,Tenable Holdings Inc,2022-04-26,2022-03-31,0.05,USD
TENX,Tenax Therapeutics Inc,2022-05-16,2022-03-31,,USD
TER,Teradyne Inc,2022-04-25,2022-03-31,0.88,USD
TERN,Terns Pharmaceuticals Inc,2022-05-11,2022-03-31,-0.64,USD
TESS,Tessco Technologies Inc,2022-05-09,2022-03-31,-0.21,USD
TEX,Terex Corp,2022-04-28,2022-03-31,0.47,USD
TFC,Truist Financial Corporation,2022-04-19,2022-03-31,1.09,USD
TFFP,Tff Pharmaceuticals Inc,2022-05-11,2022-03-31,-0.38,USD
TFII,TFI International Inc,2022-04-28,2022-03-31,1.23,USD
TFSL,TFS Financial Corporation,2022-04-27,2022-03-31,0.05,USD
TFX,Teleflex Incorporated,2022-04-28,2022-03-31,2.75,USD
TG,Tredegar Corp,2022-05-05,2022-03-31,,USD
TGA,Transglobe Energy Corp,2022-05-05,2022-03-31,,USD
TGAFF,TGAFF,2022-05-05,2022-03-31,,CAD
TGAN,Transphorm Inc,2022-06-22,2022-03-31,-0.07,USD
TGB,Taseko Mines Ltd,2022-05-04,2022-03-31,0.03,CAD
TGEN,TGEN,2022-05-11,2022-03-31,-0.01,USD
TGH,Textainer Group Holdings Ltd,2022-05-09,2022-03-31,1.37,USD
TGI,Triumph Group Inc,2022-05-18,2022-03-31,0.43,USD
TGIFF,TGIFF,2022-06-27,2022-04-30,,CAD
TGLS,Tecnoglass Inc,2022-05-05,2022-03-31,0.46,USD
TGNA,TEGNA Inc,2022-05-09,2022-03-31,0.58,USD
TGP,TGP,2022-05-11,2022-03-31,,USD
TGT,Target Corp,2022-05-18,2022-04-30,3.06,USD
TGTX,TG Therapeutics Inc,2022-05-09,2022-03-31,-0.63,USD
TH,Target Hospitality Corp - Class A,2022-05-23,2022-03-31,0.01,USD
THBRF,THBRF,2022-05-25,2022-03-31,,USD
THC,Tenet Healthcare Corp,2022-04-20,2022-03-31,1.04,USD
THFF,First Financial Corp - Indiana,2022-04-25,2022-03-31,1.01,USD
THG,Hanover Insurance Group Inc,2022-05-03,2022-03-31,2.99,USD
THKKF,THKKF,2022-04-26,2022-03-31,,USD
THM,International Tower Hill Mines Ltd,2022-05-05,2022-03-31,,USD
THMO,ThermoGenesis Holdings Inc,2022-05-11,2022-03-31,0.02,USD
THO,Thor Industries Inc,2022-06-06,2022-04-30,4.51,USD
THR,Thermon Group Holdings Inc,2022-05-25,2022-03-31,0.28,USD
THRM,Gentherm Inc - Class A,2022-05-04,2022-03-31,0.47,USD
THRY,Thryv Holdings Inc,2022-04-18,2022-03-31,0.66,USD
THS,Treehouse Foods Inc,2022-05-09,2022-03-31,-0.5,USD
THTX,Theratechnologies Inc,2022-07-13,2022-05-31,,USD
TIG,Trean Insurance Group Inc,2022-05-10,2022-03-31,0.16,USD
TIGO,Millicom International Cellular S.A.,2022-04-28,2022-03-31,0.15,USD
TIGR,UP Fintech Holding Ltd,2022-05-23,2022-03-31,,USD
TIL,Instil Bio Inc,2022-05-11,2022-03-31,-0.38,USD
TILE,Interface Inc,2022-05-06,2022-03-31,0.16,USD
TIMCF,TIMCF,2022-06-06,2022-05-31,,USD
TIPT,Tiptree Inc,2022-05-03,2022-03-31,,USD
TISI,Team Inc,2022-05-02,2022-03-31,,USD
TITN,Titan Machinery Inc,2022-05-25,2022-04-30,0.53,USD
TITUF,TITUF,2022-04-25,2022-02-28,,USD
TIXT,TELUS International (Cda) Inc (Sub Voting),2022-05-05,2022-03-31,0.31,USD
TJX,TJX Companies Inc,2022-05-17,2022-02-28,0.61,USD
TKR,Timken Company,2022-05-02,2022-03-31,1.17,USD
TKXHF,TKXHF,2022-05-30,2022-03-31,,USD
TLGT,TLGT,2022-05-02,2022-03-31,,USD
TLIS,Talis Biomedical Corp,2022-05-09,2022-03-31,-1.18,USD
TLLTF,TLLTF,2022-05-23,2022-03-31,,USD
TLMD,SOC Telemed Inc - Class A,2022-05-11,2022-03-31,,USD
TLND,TLND,2022-05-03,2022-03-31,,USD
TLS,Telos Corp,2022-05-16,2022-03-31,,USD
TLTFF,TLTFF,2022-04-26,2022-03-31,,USD
TLYS,Tillys Inc - Class A,2022-06-01,2022-05-31,0.02,USD
TMBR,Timber Pharmaceuticals Inc,2022-05-09,2022-03-31,,USD
TMCI,Treace Medical Concepts Inc,2022-05-23,2022-03-31,-0.2,USD
TMDI,Titan Medical Inc,2022-05-16,2022-03-31,-0.1,USD
TMDX,Transmedics Group Inc,2022-05-02,2022-03-31,-0.38,USD
TME,Tencent Music Entertainment Group,2022-05-16,2022-03-31,,CNY
TMHC,Taylor Morrison Home Corp,2022-04-27,2022-03-31,1.26,USD
TMO,Thermo Fisher Scientific Inc,2022-04-28,2022-03-31,6.19,USD
TMP,Tompkins Financial Corp,2022-04-28,2022-03-31,1.42,USD
TMQ,Trilogy Metals Inc,2022-07-05,2022-05-31,,USD
TMST,TimkenSteel Corp,2022-05-04,2022-03-31,0.8,USD
TMTNF,TMTNF,2022-04-27,2022-03-31,0.54,CAD
TMUS,T-Mobile US Inc,2022-04-27,2022-03-31,0.33,USD
TMX,Terminix Global Holdings Inc,2022-05-05,2022-03-31,0.33,USD
TMXXF,TMXXF,2022-05-02,2022-03-31,,USD
TNC,Tennant Company,2022-05-02,2022-03-31,0.87,USD
TNDM,Tandem Diabetes Care Inc,2022-05-04,2022-03-31,-0.06,USD
TNET,TriNet Group Inc,2022-04-26,2022-03-31,2.05,USD
TNEYF,TNEYF,2022-05-02,2022-03-31,,USD
TNK,Teekay Tankers Ltd - Class A,2022-05-11,2022-03-31,-0.73,USD
TNL,Travel+Leisure Company,2022-04-28,2022-03-31,0.72,USD
TNSTF,TNSTF,2022-05-30,2022-03-31,,USD
TNXP,Tonix Pharmaceuticals Holding Corp,2022-05-09,2022-03-31,-0.05,USD
TOL,Toll Brothers Inc,2022-05-23,2022-04-30,1.53,USD
TOLWF,TOLWF,2022-05-11,2022-03-31,,USD
TOMZ,TOMI Environmental Solutions Inc,2022-05-16,2022-03-31,-0.06,USD
TONPF,TONPF,2022-05-11,2022-03-31,,USD
TORXF,TORXF,2022-05-11,2022-03-31,,USD
TOTZF,TOTZF,2022-05-12,2022-03-31,,USD
TOUR,Tuniu Corp,2022-06-01,2022-03-31,,CNY
TOWN,Townebank Portsmouth VA,2022-04-27,2022-03-31,0.58,USD
TPB,Turning Point Brands Inc,2022-04-27,2022-03-31,0.57,USD
TPC,Tutor Perini Corp,2022-05-03,2022-03-31,0.09,USD
TPCFF,TPCFF,2022-04-19,2022-02-28,,USD
TPG,TPG Inc - Class A,2022-05-10,2022-03-31,0.47,USD
TPGY,TPG Pace Beneficial Finance Corp - Class A,2022-05-16,2022-03-31,,USD
TPH,Tri Pointe Homes Inc,2022-04-21,2022-03-31,0.61,USD
TPIC,TPI Composites Inc,2022-05-04,2022-03-31,-0.86,USD
TPL,Texas Pacific Land Corporation,2022-05-04,2022-03-31,14.27,USD
TPR,Tapestry Inc,2022-05-12,2022-03-31,0.41,USD
TPRFF,TPRFF,2022-05-11,2022-03-31,,USD
TPTX,Turning Point Therapeutics Inc,2022-05-03,2022-03-31,-1.51,USD
TPVG,TriplePoint Venture Growth BDC Corp,2022-05-03,2022-03-31,0.38,USD
TPX,Tempur Sealy International Inc,2022-04-28,2022-03-31,0.61,USD
TPZEF,TPZEF,2022-05-04,2022-03-31,,USD
TR,Tootsie Roll Industries Inc,2022-04-19,2022-03-31,,USD
TRAGF,TRAGF,2022-05-09,2022-03-31,,USD
TRC,Tejon Ranch Company,2022-05-03,2022-03-31,,USD
TRCK,TRCK,2022-05-09,2022-03-31,,USD
TREC,Trecora Resources,2022-05-02,2022-03-31,,USD
TREE,LendingTree Inc,2022-05-05,2022-03-31,0.08,USD
TREP,TREP,2022-05-19,2022-03-31,,USD
TREVD,TREVD,2022-05-11,2022-03-31,,USD
TREVF,TREVF,2022-05-04,2022-03-31,,USD
TREX,TREX Co. Inc,2022-05-09,2022-03-31,0.53,USD
TRGP,Targa Resources Corp,2022-05-04,2022-03-31,0.84,USD
TRHC,Tabula Rasa HealthCare Inc,2022-05-04,2022-03-31,-0.16,USD
TRI,Thomson-Reuters Corp,2022-05-03,2022-03-31,0.6,USD
